dataset,scope,page,test_type,chart_id,chart_title,series,category,value
students,District,assessments,STAR Reading Spanish,ast-graph-2,"STAR Reading Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,10-19,95.0
students,District,assessments,STAR Reading Spanish,ast-graph-2,"STAR Reading Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,20-29,89.0
students,District,assessments,STAR Reading Spanish,ast-graph-2,"STAR Reading Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,30-39,60.0
students,District,assessments,STAR Reading Spanish,ast-graph-2,"STAR Reading Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,40-49,48.0
students,District,assessments,STAR Reading Spanish,ast-graph-2,"STAR Reading Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,50-59,39.0
students,District,assessments,STAR Reading Spanish,ast-graph-2,"STAR Reading Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,60-69,35.0
students,District,assessments,STAR Reading Spanish,ast-graph-2,"STAR Reading Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,70-79,35.0
students,District,assessments,STAR Reading Spanish,ast-graph-2,"STAR Reading Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,80-89,26.0
students,District,assessments,STAR Reading Spanish,ast-graph-2,"STAR Reading Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,90-99,45.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,0-9,32.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,10-19,56.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,20-29,45.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,30-39,39.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,40-49,42.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,50-59,35.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,60-69,44.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,70-79,19.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,80-89,26.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,90-99,38.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,0-9,52.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,10-19,36.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,20-29,48.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,30-39,47.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,40-49,31.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,50-59,40.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,60-69,29.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,70-79,31.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,80-89,24.0
students,District,assessments,STAR Reading Spanish,ast-graph-3,"STAR Reading Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,90-99,37.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-2,"STAR Early Literacy Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,0-9,17.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-2,"STAR Early Literacy Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,10-19,16.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-2,"STAR Early Literacy Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,20-29,21.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-2,"STAR Early Literacy Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,30-39,22.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-2,"STAR Early Literacy Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,40-49,16.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-2,"STAR Early Literacy Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,50-59,27.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-2,"STAR Early Literacy Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,60-69,47.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-2,"STAR Early Literacy Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,70-79,43.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-2,"STAR Early Literacy Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,80-89,51.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-2,"STAR Early Literacy Spanish Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,90-99,74.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,0-9,19.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,10-19,10.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,20-29,8.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,30-39,15.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,40-49,16.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,50-59,15.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,60-69,25.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,70-79,20.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,80-89,44.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,90-99,45.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,0-9,22.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,10-19,12.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,20-29,15.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,30-39,18.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,40-49,16.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,50-59,24.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,60-69,21.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,70-79,31.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,80-89,29.0
students,District,assessments,STAR Early Literacy Spanish,ast-graph-3,"STAR Early Literacy Spanish Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Spring to Fall,90-99,31.0
students,District,assessments,i-Ready Math,ast-graph-2,"i-Ready Math — Percentile Distribution (counts, 10-pt bins)",,0-9,250.0
students,District,assessments,i-Ready Math,ast-graph-2,"i-Ready Math — Percentile Distribution (counts, 10-pt bins)",,10-19,358.0
students,District,assessments,i-Ready Math,ast-graph-2,"i-Ready Math — Percentile Distribution (counts, 10-pt bins)",,20-29,348.0
students,District,assessments,i-Ready Math,ast-graph-2,"i-Ready Math — Percentile Distribution (counts, 10-pt bins)",,30-39,400.0
students,District,assessments,i-Ready Math,ast-graph-2,"i-Ready Math — Percentile Distribution (counts, 10-pt bins)",,40-49,402.0
students,District,assessments,i-Ready Math,ast-graph-2,"i-Ready Math — Percentile Distribution (counts, 10-pt bins)",,50-59,471.0
students,District,assessments,i-Ready Math,ast-graph-2,"i-Ready Math — Percentile Distribution (counts, 10-pt bins)",,60-69,527.0
students,District,assessments,i-Ready Math,ast-graph-2,"i-Ready Math — Percentile Distribution (counts, 10-pt bins)",,70-79,595.0
students,District,assessments,i-Ready Math,ast-graph-2,"i-Ready Math — Percentile Distribution (counts, 10-pt bins)",,80-89,762.0
students,District,assessments,i-Ready Math,ast-graph-2,"i-Ready Math — Percentile Distribution (counts, 10-pt bins)",,90-99,1095.0
students,District,assessments,i-Ready Math,ast-graph-3,"i-Ready Math — Percent Progress to Annual Typical Growth (counts, 10-pt bins)",,0-9,5208.0
students,Chute Middle School,attendance,,att-distribution,"Attendance Rate Distribution (counts, 10-pt bins)",,0-9,5.0
students,Chute Middle School,attendance,,att-distribution,"Attendance Rate Distribution (counts, 10-pt bins)",,20-29,1.0
students,Chute Middle School,attendance,,att-distribution,"Attendance Rate Distribution (counts, 10-pt bins)",,30-39,3.0
students,Chute Middle School,attendance,,att-distribution,"Attendance Rate Distribution (counts, 10-pt bins)",,60-69,8.0
students,Chute Middle School,attendance,,att-distribution,"Attendance Rate Distribution (counts, 10-pt bins)",,70-79,16.0
students,Chute Middle School,attendance,,att-distribution,"Attendance Rate Distribution (counts, 10-pt bins)",,80-89,46.0
students,Chute Middle School,attendance,,att-distribution,"Attendance Rate Distribution (counts, 10-pt bins)",,90-99,239.0
students,Chute Middle School,attendance,,att-distribution,"Attendance Rate Distribution (counts, 10-pt bins)",,100+,273.0
students,Chute Middle School,assessments,STAR Reading,ast-graph-2,"STAR Reading Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,0-9,38.0
students,Chute Middle School,assessments,STAR Reading,ast-graph-2,"STAR Reading Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,10-19,38.0
students,Chute Middle School,assessments,STAR Reading,ast-graph-2,"STAR Reading Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,20-29,33.0
students,Chute Middle School,assessments,STAR Reading,ast-graph-2,"STAR Reading Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,30-39,38.0
students,Chute Middle School,assessments,STAR Reading,ast-graph-2,"STAR Reading Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,40-49,47.0
students,Chute Middle School,assessments,STAR Reading,ast-graph-2,"STAR Reading Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,50-59,65.0
students,Chute Middle School,assessments,STAR Reading,ast-graph-2,"STAR Reading Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,60-69,52.0
students,Chute Middle School,assessments,STAR Reading,ast-graph-2,"STAR Reading Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,70-79,71.0
students,Chute Middle School,assessments,STAR Reading,ast-graph-2,"STAR Reading Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,80-89,72.0
students,Chute Middle School,assessments,STAR Reading,ast-graph-2,"STAR Reading Percentile Rank Distribution (Fall SY27) (counts, 10-pt bins)",,90-99,128.0
students,Chute Middle School,assessments,STAR Reading,ast-graph-3,"STAR Reading Student Growth Percentile(s) (Fall SY27) (counts, 10-pt bins)",Fall to Fall,0-9,38.0
